      0	  0.000000000E+00	 -5.520633950E-10
      1	  2.000000000E-07	 -5.236820422E-10
      2	  4.000000000E-07	 -5.267338232E-10
      3	  6.000000000E-07	 -5.242923873E-10
      4	  8.000000000E-07	 -5.294804040E-10
      5	  1.000000000E-06	 -5.273441683E-10
      6	  1.200000000E-06	 -5.279545134E-10
      7	  1.400000000E-06	 -5.291752037E-10
      8	  1.600000000E-06	 -5.294804040E-10
      9	  1.800000000E-06	 -5.325321295E-10
     10	  2.000000000E-06	 -5.282597138E-10
     11	  2.200000000E-06	 -5.236820422E-10
     12	  2.400000000E-06	 -5.267338232E-10
     13	  2.600000000E-06	 -5.291752037E-10
     14	  2.800000000E-06	 -5.352787102E-10
     15	  3.000000000E-06	 -5.307010942E-10
     16	  3.200000000E-06	 -5.465702335E-10
     17	  3.400000000E-06	 -5.282597138E-10
     18	  3.600000000E-06	 -5.316166396E-10
     19	  3.800000000E-06	 -5.325321295E-10
     20	  4.000000000E-06	 -5.413822723E-10
     21	  4.200000000E-06	 -5.480961240E-10
     22	  4.400000000E-06	 -5.407719272E-10
     23	  4.600000000E-06	 -5.252079327E-10
     24	  4.800000000E-06	 -5.191044261E-10
     25	  5.000000000E-06	 -5.197147712E-10
     26	  5.200000000E-06	 -5.236820422E-10
     27	  5.400000000E-06	 -5.163578454E-10
     28	  5.600000000E-06	 -5.206303166E-10
     29	  5.800000000E-06	 -5.230716971E-10
     30	  6.000000000E-06	 -5.264286229E-10
     31	  6.200000000E-06	 -5.322269847E-10
     32	  6.400000000E-06	 -5.102543388E-10
     33	  6.600000000E-06	 -5.242923873E-10
     34	  6.800000000E-06	 -5.206303166E-10
     35	  7.000000000E-06	 -5.279545134E-10
     36	  7.200000000E-06	 -5.236820422E-10
     37	  7.400000000E-06	 -5.288700589E-10
     38	  7.600000000E-06	 -5.416874171E-10
     39	  7.800000000E-06	 -5.239872425E-10
     40	  8.000000000E-06	 -5.279545134E-10
     41	  8.200000000E-06	 -5.175785356E-10
     42	  8.400000000E-06	 -5.245975876E-10
     43	  8.600000000E-06	 -5.252079327E-10
     44	  8.800000000E-06	 -5.267338232E-10
     45	  9.000000000E-06	 -5.245975876E-10
     46	  9.200000000E-06	 -5.349735654E-10
     47	  9.400000000E-06	 -5.282597138E-10
     48	  9.600000000E-06	 -5.310062945E-10
     49	  9.800000000E-06	 -5.307010942E-10
     50	  1.000000000E-05	 -5.334476749E-10
     51	  1.020000000E-05	 -5.227665523E-10
     52	  1.040000000E-05	 -5.377201462E-10
     53	  1.060000000E-05	 -5.325321295E-10
     54	  1.080000000E-05	 -5.245975876E-10
     55	  1.100000000E-05	 -5.267338232E-10
     56	  1.120000000E-05	 -5.191044261E-10
     57	  1.140000000E-05	 -5.209354614E-10
     58	  1.160000000E-05	 -5.191044261E-10
     59	  1.180000000E-05	 -5.227665523E-10
     60	  1.200000000E-05	 -5.230716971E-10
     61	  1.220000000E-05	 -5.307010942E-10
     62	  1.240000000E-05	 -5.255131330E-10
     63	  1.260000000E-05	 -5.453495433E-10
     64	  1.280000000E-05	 -5.383304913E-10
     65	  1.300000000E-05	 -5.264286229E-10
     66	  1.320000000E-05	 -5.288700589E-10
     67	  1.340000000E-05	 -5.340580200E-10
     68	  1.360000000E-05	 -5.401615266E-10
     69	  1.380000000E-05	 -5.218510069E-10
     70	  1.400000000E-05	 -5.447391982E-10
     71	  1.420000000E-05	 -5.493168143E-10
     72	  1.440000000E-05	 -5.441288531E-10
     73	  1.460000000E-05	 -5.404667269E-10
     74	  1.480000000E-05	 -5.450443430E-10
     75	  1.500000000E-05	 -5.493168143E-10
     76	  1.520000000E-05	 -5.282597138E-10
     77	  1.540000000E-05	 -5.624393729E-10
     78	  1.560000000E-05	 -5.599979924E-10
     79	  1.580000000E-05	 -5.566410666E-10
     80	  1.600000000E-05	 -5.551151760E-10
     81	  1.620000000E-05	 -5.590824470E-10
     82	  1.640000000E-05	 -5.575565565E-10
     83	  1.660000000E-05	 -5.548099757E-10
     84	  1.680000000E-05	 -5.554203208E-10
     85	  1.700000000E-05	 -5.642704637E-10
     86	  1.720000000E-05	 -5.661014990E-10
     87	  1.740000000E-05	 -5.673221892E-10
     88	  1.760000000E-05	 -5.581669016E-10
     89	  1.780000000E-05	 -5.831913286E-10
     90	  1.800000000E-05	 -5.905156364E-10
     91	  1.820000000E-05	 -6.005864139E-10
     92	  1.840000000E-05	 -6.005864139E-10
     93	  1.860000000E-05	 -6.222539151E-10
     94	  1.880000000E-05	 -6.103520467E-10
     95	  1.900000000E-05	 -6.375127093E-10
     96	  1.920000000E-05	 -6.481938319E-10
     97	  1.940000000E-05	 -6.454472512E-10
     98	  1.960000000E-05	 -6.713872791E-10
     99	  1.980000000E-05	 -6.912236894E-10
    100	  2.000000000E-05	 -7.000737767E-10
    101	  2.020000000E-05	 -6.906133443E-10
    102	  2.040000000E-05	 -7.098394095E-10
    103	  2.060000000E-05	 -7.382207623E-10
    104	  2.080000000E-05	 -7.388311074E-10
    105	  2.100000000E-05	 -7.510381761E-10
    106	  2.120000000E-05	 -7.601934637E-10
    107	  2.140000000E-05	 -7.534796120E-10
    108	  2.160000000E-05	 -7.867437812E-10
    109	  2.180000000E-05	 -7.888800169E-10
    110	  2.200000000E-05	 -7.897955068E-10
    111	  2.220000000E-05	 -8.068853363E-10
    112	  2.240000000E-05	 -8.135992435E-10
    113	  2.260000000E-05	 -8.203130952E-10
    114	  2.280000000E-05	 -8.297735832E-10
    115	  2.300000000E-05	 -8.276373475E-10
    116	  2.320000000E-05	 -8.407599061E-10
    117	  2.340000000E-05	 -8.410651064E-10
    118	  2.360000000E-05	 -8.480841585E-10
    119	  2.380000000E-05	 -8.450323774E-10
    120	  2.400000000E-05	 -8.645636429E-10
    121	  2.420000000E-05	 -8.666998785E-10
    122	  2.440000000E-05	 -8.703620047E-10
    123	  2.460000000E-05	 -8.825690179E-10
    124	  2.480000000E-05	 -8.969122667E-10
    125	  2.500000000E-05	 -9.167487880E-10
    126	  2.520000000E-05	 -8.929449957E-10
    127	  2.540000000E-05	 -9.121711164E-10
    128	  2.560000000E-05	 -9.237677845E-10
    129	  2.580000000E-05	 -9.207160589E-10
    130	  2.600000000E-05	 -9.194953687E-10
    131	  2.620000000E-05	 -9.234626397E-10
    132	  2.640000000E-05	 -9.371955434E-10
    133	  2.660000000E-05	 -9.332282724E-10
    134	  2.680000000E-05	 -9.387214339E-10
    135	  2.700000000E-05	 -9.393317235E-10
    136	  2.720000000E-05	 -9.613044805E-10
    137	  2.740000000E-05	 -9.457404859E-10
    138	  2.760000000E-05	 -9.555061187E-10
    139	  2.780000000E-05	 -9.533698275E-10
    140	  2.800000000E-05	 -9.396369238E-10
    141	  2.820000000E-05	 -9.515388477E-10
    142	  2.840000000E-05	 -9.579474991E-10
    143	  2.860000000E-05	 -9.570320092E-10
    144	  2.880000000E-05	 -9.545905177E-10
    145	  2.900000000E-05	 -9.588629890E-10
    146	  2.920000000E-05	 -9.555061187E-10
    147	  2.940000000E-05	 -9.597785899E-10
    148	  2.960000000E-05	 -9.619147701E-10
    149	  2.980000000E-05	 -9.686286218E-10
    150	  3.000000000E-05	 -9.622199704E-10
    151	  3.020000000E-05	 -9.698493120E-10
    152	  3.040000000E-05	 -9.707649129E-10
    153	  3.060000000E-05	 -9.646613508E-10
    154	  3.080000000E-05	 -9.677131318E-10
    155	  3.100000000E-05	 -9.701545123E-10
    156	  3.120000000E-05	 -9.539802281E-10
    157	  3.140000000E-05	 -9.582526994E-10
    158	  3.160000000E-05	 -9.774787646E-10
    159	  3.180000000E-05	 -9.713752025E-10
    160	  3.200000000E-05	 -9.783943655E-10
    161	  3.220000000E-05	 -9.686286218E-10
    162	  3.240000000E-05	 -9.671027312E-10
    163	  3.260000000E-05	 -9.838875270E-10
    164	  3.280000000E-05	 -9.725958927E-10
    165	  3.300000000E-05	 -9.710700022E-10
    166	  3.320000000E-05	 -9.707649129E-10
    167	  3.340000000E-05	 -9.750373842E-10
    168	  3.360000000E-05	 -9.750373842E-10
    169	  3.380000000E-05	 -9.805305456E-10
    170	  3.400000000E-05	 -9.793098554E-10
    171	  3.420000000E-05	 -9.762580744E-10
    172	  3.440000000E-05	 -9.811409463E-10
    173	  3.460000000E-05	 -9.756476738E-10
    174	  3.480000000E-05	 -9.722908034E-10
    175	  3.500000000E-05	 -9.793098554E-10
    176	  3.520000000E-05	 -9.725958927E-10
    177	  3.540000000E-05	 -9.762580744E-10
    178	  3.560000000E-05	 -9.732062933E-10
    179	  3.580000000E-05	 -9.805305456E-10
    180	  3.600000000E-05	 -9.823616365E-10
    181	  3.620000000E-05	 -9.689338221E-10
    182	  3.640000000E-05	 -9.829719261E-10
    183	  3.660000000E-05	 -9.747321839E-10
    184	  3.680000000E-05	 -9.747321839E-10
    185	  3.700000000E-05	 -9.722908034E-10
    186	  3.720000000E-05	 -9.786994548E-10
    187	  3.740000000E-05	 -1.003723882E-09
    188	  3.760000000E-05	 -9.896858888E-10
    189	  3.780000000E-05	 -9.817512359E-10
    190	  3.800000000E-05	 -9.841926163E-10
    191	  3.820000000E-05	 -9.777839649E-10
    192	  3.840000000E-05	 -9.826668368E-10
    193	  3.860000000E-05	 -9.786994548E-10
    194	  3.880000000E-05	 -9.753424735E-10
    195	  3.900000000E-05	 -9.890754882E-10
    196	  3.920000000E-05	 -9.765631637E-10
    197	  3.940000000E-05	 -9.899909781E-10
    198	  3.960000000E-05	 -9.860237071E-10
    199	  3.980000000E-05	 -9.793098554E-10
    200	  4.000000000E-05	 -9.799202561E-10
    201	  4.020000000E-05	 -9.838875270E-10
    202	  4.040000000E-05	 -9.838875270E-10
    203	  4.060000000E-05	 -9.826668368E-10
    204	  4.080000000E-05	 -9.854134175E-10
    205	  4.100000000E-05	 -9.799202561E-10
    206	  4.120000000E-05	 -9.820564362E-10
    207	  4.140000000E-05	 -9.790046551E-10
    208	  4.160000000E-05	 -9.976204307E-10
    209	  4.180000000E-05	 -9.817512359E-10
    210	  4.200000000E-05	 -9.771736753E-10
    211	  4.220000000E-05	 -9.893806885E-10
    212	  4.240000000E-05	 -9.866341077E-10
    213	  4.260000000E-05	 -9.906013787E-10
    214	  4.280000000E-05	 -9.814460356E-10
    215	  4.300000000E-05	 -9.777839649E-10
    216	  4.320000000E-05	 -9.863289074E-10
    217	  4.340000000E-05	 -9.817512359E-10
